instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;12345;6;3105;3159.56;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;435451;6;3092;3149.885;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;56162;6;3126;3165.48;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;68813;6;3110;3150.68;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;368387;6;3098;3132.125;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;687619;6;3115;3145.045;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;354135;6;3120;3154.655;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;839113;6;3109;3147.79;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.5;1.5;60;123452;6;3110;3144.225;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;12345;6;3105;3159.56;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;435451;6;3092;3149.885;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;56162;6;3126;3165.48;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;68813;6;3110;3150.68;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;368387;6;3098;3132.125;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;687619;6;3115;3145.045;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;354135;6;3120;3154.655;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;839113;6;3109;3147.79;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.6;1.5;60;123452;6;3110;3144.225;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;12345;6;3105;3159.56;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;435451;6;3092;3149.885;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;56162;6;3126;3165.48;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;68813;6;3110;3150.68;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;368387;6;3098;3132.125;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;687619;6;3115;3145.045;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;354135;6;3120;3154.655;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;839113;6;3109;3147.79;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.7;1.5;60;123452;6;3110;3144.225;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;12345;6;3105;3159.56;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;435451;6;3092;3149.885;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;56162;6;3126;3165.48;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;68813;6;3110;3150.68;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;368387;6;3098;3132.125;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;687619;6;3115;3145.045;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;354135;6;3120;3154.655;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;839113;6;3109;3147.79;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.8;1.5;60;123452;6;3110;3144.225;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;12345;6;3105;3159.56;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;435451;6;3092;3149.885;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;56162;6;3126;3165.48;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;68813;6;3110;3150.68;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;368387;6;3098;3132.125;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;687619;6;3115;3145.045;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;354135;6;3120;3154.655;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;839113;6;3109;3147.79;;;;;;;;;;;;;;;;;;;;;;
t_j50_m10.txt;0.9;1.5;60;123452;6;3110;3144.225;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.1;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.2;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.3;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.4;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.5;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.6;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.7;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.8;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;12345;6;4047;4094.595;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;435451;6;4049;4093.745;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;56162;6;4076;4116.46;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;68813;6;4042;4104.12;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;368387;6;4047;4096.1;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;687619;6;4074;4107.93;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;354135;6;4046;4115.145;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;839113;6;4047;4094.77;;;;;;;;;;;;;;;;;;;;;;
t_j50_m20.txt;0.9;1.5;60;123452;6;4068;4105.185;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.1;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.2;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.3;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.4;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.5;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.6;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.7;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.8;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;12345;6;5505;5579.7;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;435451;6;5503;5588.275;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;56162;6;5510;5585.925;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;68813;6;5505;5585.025;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;368387;6;5503;5585.8;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;687619;6;5505;5586.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;354135;6;5503;5587.825;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;839113;6;5523;5588.525;;;;;;;;;;;;;;;;;;;;;;
t_j100_m5.txt;0.9;1.5;180;123452;6;5508;5600.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
