instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.1;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.2;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.3;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.4;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.5;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.6;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.7;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.8;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;12345;6;5829;5918.65;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;435451;6;5832;5922.57;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;56162;6;5805;5897.67;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;68813;6;5846;5931.12;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;368387;6;5827;5906.665;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;687619;6;5841;5908.725;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;354135;6;5859;5933.26;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;839113;6;5838;5917.86;;;;;;;;;;;;;;;;;;;;;;
t_j100_m10.txt;0.9;1.5;180;123452;6;5842;5922.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.1;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.2;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.3;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.4;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.5;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.6;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.7;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.8;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;12345;6;6558;6634.47;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;435451;6;6527;6616.575;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;56162;6;6545;6644.01;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;68813;6;6577;6653.37;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;368387;6;6560;6651.555;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;687619;6;6531;6627.19;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;354135;6;6542;6621.83;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;839113;6;6513;6630.08;;;;;;;;;;;;;;;;;;;;;;
t_j100_m20.txt;0.9;1.5;180;123452;6;6542;6633.15;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;12345;6;10951;11185.935;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;435451;6;10973;11206.01;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;56162;6;10973;11172.29;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;68813;6;10970;11193.685;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;368387;6;10927;11150.11;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;687619;6;11002;11222.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;354135;6;10999;11166.885;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;839113;6;11001;11193.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.1;1.5;180;123452;6;10948;11162.71;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;12345;6;10951;11185.935;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;435451;6;10973;11206.01;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;56162;6;10973;11172.29;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;68813;6;10970;11193.685;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;368387;6;10927;11150.11;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;687619;6;11002;11222.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;354135;6;10999;11166.885;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;839113;6;11001;11193.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.2;1.5;180;123452;6;10948;11162.71;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;12345;6;10951;11185.935;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;435451;6;10973;11206.01;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;56162;6;10973;11172.29;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;68813;6;10970;11193.685;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;368387;6;10927;11150.11;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;687619;6;11002;11222.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;354135;6;10999;11166.885;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;839113;6;11001;11193.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.3;1.5;180;123452;6;10948;11162.71;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;12345;6;10951;11185.935;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;435451;6;10973;11206.01;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;56162;6;10973;11172.29;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;68813;6;10970;11193.685;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;368387;6;10927;11150.11;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;687619;6;11002;11222.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;354135;6;10999;11166.885;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;839113;6;11001;11193.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.4;1.5;180;123452;6;10948;11162.71;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;12345;6;10951;11185.935;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;435451;6;10973;11206.01;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;56162;6;10973;11172.29;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;68813;6;10970;11193.685;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;368387;6;10927;11150.11;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;687619;6;11002;11222.66;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;354135;6;10999;11166.885;;;;;;;;;;;;;;;;;;;;;;
t_j200_m10.txt;0.5;1.5;180;839113;6;11001;11193.66;;;;;;;;;;;;;;;;;;;;;;
